1,1. Тигрёнок в наушниках,2021-08-12,0,0,0,0,0,0,12,273,0.04395604395604396
256,256. Морской пират,2021-08-16,0,0,0,0,0,0,0,14,0.0
257,257. Крутой гонщик,2021-08-16,0,0,0,0,1,5.0,1,30,0.03333333333333333
258,258. Космическая ракета,2021-08-16,0,0,0,0,1,5.0,1,15,0.06666666666666667
259,259. Волшебный трамвайчик,2021-08-16,0,0,0,0,2,5.0,3,13,0.23076923076923078
260, ,2021-08-16, , , , , , ,0,4,0.0
261,261. Царевна лягушка,2021-08-16,0,0,0,0,0,0,1,14,0.07142857142857142
262,262. Волшебное озеро,2021-08-16,0,0,0,0,3,5.0,5,23,0.21739130434782608
263,263. Царевна лебедь,2021-08-16,0,0,0,0,0,0,1,21,0.047619047619047616
264,264. Репка,2021-08-16,0,0,0,0,0,0,2,15,0.13333333333333333
265,265. Леший,2021-08-16,0,0,0,0,0,0,1,16,0.0625
266,266. Кот учёный,2021-08-16,0,0,0,0,0,0,0,5,0.0
267,267. Избушка на курьих ножках,2021-08-16,0,0,0,0,0,0,0,15,0.0
268,268. Змей горыныч,2021-08-16,0,0,0,0,1,5.0,2,24,0.08333333333333333
269,269. Домовенок,2021-08-16,0,0,0,0,0,0,0,8,0.0
270,270. Богатырь,2021-08-16,0,0,0,1,1,4.5,2,35,0.05714285714285714
271,271. Такса на пляже,2021-08-16,0,0,0,0,3,5.0,7,81,0.08641975308641975
272,272. Радужная собачка,2021-08-16,0,0,0,0,0,0,5,77,0.06493506493506493
273,273. Пёсик-космонавт,2021-08-16,0,0,0,0,1,5.0,1,16,0.0625
274,274. Пёсик-аквалангист,2021-08-16,0,0,0,0,1,5.0,1,26,0.038461538461538464
275,275. Принцесса Русалка,2021-08-16,0,0,0,0,0,0,1,11,0.09090909090909091
276,276. Мопсозаврик,2021-08-16,0,0,0,0,0,0,0,14,0.0
277,277. Мечтательный пудель,2021-08-16,0,0,0,0,0,0,1,14,0.07142857142857142
278,278. Инопланетный пёсик,2021-08-16,0,0,0,0,0,0,0,10,0.0
279,279. Гаф-кофе,2021-08-16,1,0,0,0,3,4.0,8,98,0.08163265306122448
280,280. Веселая такса,2021-08-16,0,0,0,0,2,5.0,2,34,0.058823529411764705
281,281. Рыбка фонарик,2021-08-16,0,0,0,0,0,0,0,9,0.0
282,282. Радужная рыбка,2021-08-16,0,0,0,0,2,5.0,3,60,0.05
283,283. Модные осминожки,2021-08-16,0,1,0,0,1,3.5,10,139,0.07194244604316546
284,284. Любопытный кит,2021-08-16,0,0,0,0,0,0,0,25,0.0
285,285. Жители актинии,2021-08-16,0,0,0,0,0,0,1,7,0.14285714285714285
286,286. Волшебная бутылочка,2021-08-16,0,0,0,0,1,5.0,1,13,0.07692307692307693
287,287. Вид со дна океана,2021-08-16,0,0,0,0,1,5.0,7,110,0.06363636363636363
288,288. Вечеринка медуз,2021-08-16,0,0,0,0,0,0,0,7,0.0
289,289. Веселый китёнок,2021-08-16,0,0,0,0,0,0,0,15,0.0
290,290. Акула-зубастик,2021-08-16,0,0,0,0,0,0,1,46,0.021739130434782608
291, ,2021-08-16, , , , , , ,0,11,0.0
292,292. Тигрулина почта,2021-08-16,0,0,0,0,0,0,0,9,0.0
293,293. Супер Енот,2021-08-16,0,0,0,0,0,0,1,11,0.09090909090909091
294,294. Солнечный котик,2021-08-16,0,0,0,0,0,0,0,39,0.0
295,295. Полосатая рыбка,2021-08-16,0,0,0,0,0,0,0,24,0.0
296, ,2021-08-16, , , , , , ,3,22,0.13636363636363635
297,297. Радужная русалочка,2021-08-16,0,0,0,0,3,5.0,6,144,0.041666666666666664
298,298. Маленькая зебра,2021-08-16,0,0,0,0,1,5.0,1,10,0.1
299,299. Акулий День Рождения,2021-08-16,0,0,0,0,3,5.0,4,34,0.11764705882352941
300,300. Щенок-единорог,2021-08-16,0,0,0,0,0,0,4,102,0.0392156862745098
301,301. Сладкое проишествие,2021-08-16,0,0,0,0,1,5.0,3,6,0.5
302,302. Радужная лама,2021-08-16,0,0,0,0,0,0,0,5,0.0
303,303. Кудрявый единорог,2021-08-16,0,0,0,0,1,5.0,1,29,0.034482758620689655
304,304. Котик-радуга,2021-08-16,0,0,0,0,2,5.0,4,140,0.02857142857142857
305,305. Космический единорог,2021-08-16,0,0,0,0,1,5.0,1,25,0.04
306,306. Кексик-единорог,2021-08-16,1,0,0,0,5,4.333333333333333,19,423,0.04491725768321513
307,307. Закладка-единорог,2021-08-16,0,0,0,0,0,0,1,18,0.05555555555555555
308,308. Единорог-балерина,2021-08-16,0,0,0,0,0,0,1,42,0.023809523809523808
309,309. Волшебное путешествие,2021-08-16,0,0,0,0,1,5.0,1,8,0.125
310,310. Божья коровка с клевером,2021-08-16,0,0,0,0,0,0,0,33,0.0
311, ,2021-08-16, , , , , , ,2,14,0.14285714285714285
312,312. Волшебная стрекоза,2021-08-16,0,0,0,0,1,5.0,3,53,0.05660377358490566
313, ,2021-08-16, , , , , , ,0,4,0.0
314,314. Гусеничка в свитере,2021-08-16,0,0,0,0,0,0,0,9,0.0
315, ,2021-08-16, , , , , , ,1,15,0.06666666666666667
316,316. Паучок-именинник,2021-08-16,0,0,0,0,0,0,1,12,0.08333333333333333
317,317. Пчелиная открытка,2021-08-16,0,0,0,0,0,0,0,12,0.0
318,318. Романтичная бабочка,2021-08-16,0,0,0,0,1,5.0,2,39,0.05128205128205128
319,319. Стрекоза в очках,2021-08-16,0,0,0,0,0,0,0,8,0.0
320,320. Игра в гляделки,2021-08-16,0,0,0,0,1,5.0,5,113,0.04424778761061947
321,321. Котёнок с мячиком,2021-08-16,0,0,0,0,0,0,5,63,0.07936507936507936
322,322. Кролик и цыплёнок,2021-08-16,0,0,0,0,0,0,1,21,0.047619047619047616
323,323. Ленивец,2021-08-16,0,0,0,0,0,0,0,5,0.0
324,324. Пасхальный венок,2021-08-16,0,0,0,0,0,0,0,1,0.0
325,325. Пасхальный кулич,2021-08-16,0,0,0,0,2,5.0,2,19,0.10526315789473684
326, ,2021-08-16, , , , , , ,0,3,0.0
327,327. Яйца в гнездышке,2021-08-16,0,0,0,0,0,0,0,4,0.0
328,328. Утёнок с пасхальными яйцами,2021-08-16,0,0,0,0,0,0,0,13,0.0
329,329. Леденец,2021-08-16,0,0,0,1,5,4.833333333333333,11,150,0.07333333333333333
330,330. Танк из пластилина,2021-08-16,0,0,0,0,2,5.0,7,86,0.08139534883720931
331,331. Собачка-герой,2021-08-16,0,0,0,0,1,5.0,1,10,0.1
332,332. Праздничные гвоздики,2021-08-16,0,0,0,0,0,0,0,3,0.0
333,333. Секретная открытка,2021-08-16,0,0,0,0,0,0,0,4,0.0
334,334. Голубь с букетом,2021-08-16,0,0,0,0,0,0,0,1,0.0
335,335. Голубиная открытка,2021-08-16,0,0,0,0,0,0,0,1,0.0
336,336. Праздничный самолёт,2021-08-16,0,0,0,0,0,0,0,5,0.0
337,337. Вечный огонь,2021-08-16,0,0,0,0,0,0,0,3,0.0
338,338. Открытка на 9 мая,2021-08-16,0,0,0,0,0,0,0,2,0.0
339,339. Ветеран с медалями,2021-08-16,0,0,0,0,0,0,0,8,0.0
340,340. Миньон,2021-08-16,0,0,0,0,4,5.0,11,123,0.08943089430894309
341,341. Мишки на севере,2021-08-16,0,0,0,0,1,5.0,1,26,0.038461538461538464
342,342. Бобр,2021-08-16,0,0,0,0,1,5.0,1,18,0.05555555555555555
343,343. Лягушонок,2021-08-16,0,0,0,0,0,0,0,8,0.0
344,344. Танцующий робот,2021-08-16,0,0,0,0,0,0,0,4,0.0
345,345. Лунный городок,2021-08-16,0,0,0,0,1,5.0,2,27,0.07407407407407407
346,346. Фея Бефана из Италии,2021-08-16,0,0,0,0,0,0,0,14,0.0
347,347. Довольный крабик,2021-08-16,0,0,0,0,0,0,1,22,0.045454545454545456
348,348. Котик,2021-08-16,0,0,1,0,0,3.0,4,38,0.10526315789473684
349,349.  Хамелеон,2021-08-16,0,0,0,0,5,5.0,14,321,0.04361370716510903
350,350. О чем мечтает панда,2021-08-16,1,0,0,0,7,4.5,12,170,0.07058823529411765
351,351. Открытка для любимого человека,2021-08-16,0,0,0,0,2,5.0,5,90,0.05555555555555555
352,352. Обезьянка в колпаке,2021-08-16,0,0,0,0,0,0,1,46,0.021739130434782608
353,353. Фея,2021-08-16,0,0,0,0,0,0,0,32,0.0
354,354. Тигр и обруч,2021-08-16,0,0,0,0,0,0,1,3,0.3333333333333333
355,355. Подводная лодка,2021-08-16,0,0,0,0,0,0,0,19,0.0
356,356. Мышка принцесса,2021-08-16,0,0,0,0,0,0,2,30,0.06666666666666667
357,357. Лев в цилиндре,2021-08-16,0,0,0,0,1,5.0,1,5,0.2
358,358. Котовая Почта,2021-08-16,0,0,0,0,0,0,2,24,0.08333333333333333
359,359. Русалка,2021-08-16,0,0,0,0,0,0,1,15,0.06666666666666667
360,360. Собачки на диване,2021-08-16,0,0,0,0,0,0,2,27,0.07407407407407407
361,361. Пчела,2021-08-16,0,0,0,0,0,0,0,4,0.0
362,362. Открытка с цветами,2021-08-16,0,0,0,0,1,5.0,2,19,0.10526315789473684
363,363. Ёжик,2021-08-16,0,0,0,0,0,0,0,5,0.0
364,364. Веселые улитки,2021-08-16,0,0,0,0,0,0,0,5,0.0
365,365. Карандаши,2021-08-16,0,0,0,0,2,5.0,2,17,0.11764705882352941
366,366. Объемная открытка с сердечками,2021-08-16,0,0,0,0,2,5.0,4,33,0.12121212121212122
367,367. Открытка с рождественским венком,2021-08-16,0,0,0,0,0,0,1,7,0.14285714285714285
368,368. Весёлый лягушонок,2021-08-16,0,0,0,0,0,0,0,1,0.0
369,369. Ретро-мобиль с ёлкой,2021-08-16,0,0,0,0,0,0,2,26,0.07692307692307693
370,370. Белые мишки,2021-08-16,0,0,0,0,0,0,0,8,0.0
371,371. Мишка с шариком,2021-08-16,0,0,0,0,0,0,2,83,0.024096385542168676
372,372. Улитка из пластилина,2021-08-16,0,0,0,0,0,0,1,28,0.03571428571428571
373,373. Бруни,2021-08-16,0,0,0,0,0,0,1,24,0.041666666666666664
374,374. Снегирь,2021-08-16,0,0,0,0,0,0,2,13,0.15384615384615385
375, ,2021-08-16, , , , , , ,3,45,0.06666666666666667
376,376. Северное сияние,2021-08-16,0,0,0,0,0,0,1,34,0.029411764705882353
377,377. Художник Котик,2021-08-16,0,0,0,0,0,0,2,12,0.16666666666666666
378,378. Птички,2021-08-16,0,0,0,0,0,0,0,9,0.0
379,379. Улитка,2021-08-16,0,0,0,0,0,0,1,5,0.2
380,380. Птичка детектив,2021-08-16,0,0,0,0,0,0,0,15,0.0
381,381. Овечка,2021-08-16,0,0,0,0,1,5.0,1,17,0.058823529411764705
382,382. Италия,2021-08-16,0,0,0,0,0,0,0,8,0.0
383,383. Мышка с сыром,2021-08-16,0,0,0,0,0,0,2,36,0.05555555555555555
384,384. Котик с сердечком,2021-08-16,0,0,0,0,3,5.0,9,187,0.0481283422459893
385,385. Ласточки,2021-08-16,0,0,0,0,0,0,0,1,0.0
386,386. Котик в камуфляже,2021-08-16,0,0,0,0,0,0,1,9,0.1111111111111111
387,387. Лягушка с цветочком,2021-08-16,0,0,0,0,1,5.0,1,7,0.14285714285714285
388,388. Котик-десантник,2021-08-16,0,0,0,0,0,0,0,4,0.0
389,389. Мишка лётчик,2021-08-16,0,0,0,0,0,0,0,1,0.0
390, ,2021-08-16, , , , , , ,2,12,0.16666666666666666
391, ,2021-08-16, , , , , , ,3,13,0.23076923076923078
392,392. Открытка - галстук,2021-08-16,0,0,0,0,1,5.0,1,11,0.09090909090909091
393,393. Открытка Звезда,2021-08-16,0,0,0,0,0,0,0,7,0.0
394,394. Крокодилы,2021-08-16,0,0,0,0,0,0,0,1,0.0
395,395. Папочка,2021-08-16,0,0,0,0,0,0,0,11,0.0
396,396. Бабочка из пластилина,2021-08-16,0,0,0,0,0,0,0,18,0.0
397, ,2021-08-16, , , , , , ,0,29,0.0
398,398. Добрый танк,2021-08-16,0,0,0,0,1,5.0,2,28,0.07142857142857142
399,399. Пингвин-парашютист,2021-08-16,0,0,0,0,0,0,0,3,0.0
400,400. Among us,2021-08-16,0,0,0,0,0,0,3,49,0.061224489795918366
401,401. Праздничный танк,2021-08-17,0,0,0,0,0,0,0,10,0.0
402, ,2021-08-17, , , , , , ,3,105,0.02857142857142857
403,403. Япония,2021-08-17,0,0,0,0,0,0,1,11,0.09090909090909091
404,404. Панда,2021-08-17,0,0,0,0,0,0,0,14,0.0
405,405. Обезьянка,2021-08-17,0,0,0,0,0,0,0,3,0.0
406,406. Троллейбус,2021-08-17,0,0,0,0,1,5.0,3,19,0.15789473684210525
407, ,2021-08-17, , , , , , ,0,3,0.0
408,408. Белочка в домике,2021-08-17,0,0,0,0,0,0,0,13,0.0
409,409. Масленица,2021-08-17,0,0,0,0,0,0,0,2,0.0
410,410. Секретный эльф,2021-08-17,0,0,0,0,1,5.0,1,2,0.5
411,411. Франция,2021-08-17,0,0,0,0,0,0,0,4,0.0
412,412. Волшебная птичка,2021-08-17,0,0,0,0,0,0,2,17,0.11764705882352941
413,413. Солнечная система,2021-08-17,0,0,0,0,2,5.0,3,30,0.1
414,414. Лунтик,2021-08-17,0,0,0,0,0,0,0,25,0.0
415,415. Секретный Дед Мороз,2021-08-17,0,0,0,0,1,5.0,1,13,0.07692307692307693
416,416. Цапля-рыболов,2021-08-17,0,0,0,0,2,5.0,2,14,0.14285714285714285
417,417. Супер-папа,2021-08-17,0,0,0,0,0,0,0,6,0.0
418,418. Мексика,2021-08-17,0,0,0,0,0,0,0,8,0.0
419,419. Белка и Стрелка,2021-08-17,0,0,0,0,2,5.0,3,27,0.1111111111111111
420,420. Куранты,2021-08-17,0,0,0,0,1,5.0,2,10,0.2
421,421. Самолет из пластилина,2021-08-17,0,0,0,0,1,5.0,1,30,0.03333333333333333
422,422. Единорог из пластилина,2021-08-17,0,0,0,0,1,5.0,1,32,0.03125
423,423. Олаф,2021-08-17,0,0,0,0,0,0,1,46,0.021739130434782608
424,424. Жар птица,2021-08-17,0,0,0,1,0,4.0,1,9,0.1111111111111111
425,425. Авокадо,2021-08-17,0,0,0,0,4,5.0,7,77,0.09090909090909091
426,426. Осеннее дерево,2021-08-17,0,0,0,0,1,5.0,1,22,0.045454545454545456
427,427. Пластилиновая ракета,2021-08-17,0,0,0,0,1,5.0,1,42,0.023809523809523808
428,428. Новогодняя ёлочка из пластилина,2021-08-17,0,0,0,0,0,0,0,7,0.0
429, ,2021-08-17, , , , , , ,1,38,0.02631578947368421
430,430. Скафандр-маска,2021-08-17,0,0,0,0,0,0,0,11,0.0
431,431. Груша,2021-08-17,0,0,0,0,0,0,0,3,0.0
432,432. Такса,2021-08-17,0,0,0,0,1,5.0,1,5,0.2
433,433. Черепашка,2021-08-17,0,0,0,0,1,5.0,1,76,0.013157894736842105
434,434. Пчела из пластилина,2021-08-17,0,0,0,0,0,0,2,46,0.043478260869565216
435,435. Мчимся с горки,2021-08-17,0,0,0,0,0,0,1,6,0.16666666666666666
436,436. Котик-комета,2021-08-17,0,0,0,0,2,5.0,2,28,0.07142857142857142
437,437. Лисичка из пластилина,2021-08-17,0,0,0,0,1,5.0,1,17,0.058823529411764705
438,438. Гонщик Чейз,2021-08-17,0,0,0,0,0,0,0,74,0.0
439, ,2021-08-17, , , , , , ,6,40,0.15
440,440. Испания,2021-08-17,0,0,0,0,0,0,0,15,0.0
441,441. Хрюша в очках,2021-08-17,0,0,0,0,0,0,0,7,0.0
442,442. Ракета-морковка,2021-08-17,0,0,0,0,0,0,0,5,0.0
443,443. Лягушка на кувшинке,2021-08-17,0,0,0,0,0,0,0,4,0.0
444,444. Рыжий котенок,2021-08-17,0,0,0,0,2,5.0,3,52,0.057692307692307696
445,445. Медуза,2021-08-17,0,0,0,0,0,0,1,14,0.07142857142857142
446,446. Симка и Нолик,2021-08-17,0,0,0,0,0,0,0,22,0.0
447,447. Ёлочная игрушка,2021-08-17,0,0,0,0,0,0,0,0,0
448, ,2021-08-17, , , , , , ,0,9,0.0
449,449. Ласка с сердечком,2021-08-17,0,0,0,0,0,0,0,1,0.0
450,450. Снеговик,2021-08-17,0,0,0,0,0,0,2,11,0.18181818181818182
451,451. Тыковка собачка,2021-08-17,0,0,0,0,0,0,0,11,0.0
452,452. Ёлочная игрушка- олень,2021-08-17,0,0,0,0,1,5.0,1,6,0.16666666666666666
453,453. Сирень,2021-08-17,0,0,0,0,1,5.0,1,10,0.1
454,454. Пудель,2021-08-17,0,0,0,0,1,5.0,1,3,0.3333333333333333
455,455. Малыш-пришелец,2021-08-17,0,0,0,0,0,0,1,18,0.05555555555555555
456,456. Арбузик,2021-08-17,0,0,0,0,2,5.0,4,66,0.06060606060606061
457,457. Павлин из пластилина,2021-08-17,0,0,0,0,0,0,0,10,0.0
458,458. Филин из пластилина,2021-08-17,0,0,0,0,1,5.0,1,28,0.03571428571428571
459,459. Ракета,2021-08-17,0,0,0,0,0,0,0,1,0.0
460,460. Весенняя птичка,2021-08-17,0,0,0,0,1,5.0,2,9,0.2222222222222222
461,461. Подснежники,2021-08-17,0,0,0,0,0,0,0,10,0.0
462,462. Сиамская кошечка,2021-08-17,0,0,0,0,1,5.0,4,77,0.05194805194805195
463,463. Белочка,2021-08-17,0,0,0,0,0,0,0,5,0.0
464,464. Ёлочки,2021-08-17,0,0,0,0,0,0,1,6,0.16666666666666666
465,465. Волшебный корабль,2021-08-17,0,0,0,0,0,0,0,5,0.0
466,466. Мишка с рыбкой,2021-08-17,0,0,0,0,0,0,0,3,0.0
467,467. Пингвин с подарками,2021-08-17,0,0,0,0,1,5.0,1,6,0.16666666666666666
468,468. Котики,2021-08-17,0,0,0,0,0,0,1,46,0.021739130434782608
469,469. Панда из пластилина,2021-08-17,0,0,0,0,0,0,0,16,0.0
470,470. Коржик и Карамелька,2021-08-17,0,0,0,0,1,5.0,4,47,0.0851063829787234
471,471. Совушки,2021-08-17,0,0,0,0,1,5.0,2,3,0.6666666666666666
472,472. Осьминог из пластилина,2021-08-17,0,0,0,0,0,0,0,11,0.0
473,473. Павлин,2021-08-17,0,0,0,0,0,0,0,4,0.0
474,474. Медведь во льдинах,2021-08-17,0,0,0,0,0,0,1,6,0.16666666666666666
475, ,2021-08-17, , , , , , ,1,14,0.07142857142857142
476,476. Лошадка Весна,2021-08-17,0,0,0,0,0,0,0,1,0.0
477,477. Дедушка Мороз,2021-08-17,0,0,0,0,1,5.0,1,6,0.16666666666666666
478,478. Ананасовая хула,2021-08-17,0,0,0,0,0,0,0,8,0.0
479,479. Подсолнух из пластилина,2021-08-17,0,0,0,0,1,5.0,1,3,0.3333333333333333
480,480. Кругленький бобрёнок,2021-08-17,0,0,0,0,1,5.0,1,6,0.16666666666666666
481,481. Котик кукурузка,2021-08-17,0,0,0,0,3,5.0,4,23,0.17391304347826086
482,482. Волшебная бутылочка,2021-08-17,0,0,0,0,0,0,0,4,0.0
483, ,2021-08-17, , , , , , ,0,0,0
484,484. Волшебный шар,2021-08-17,0,0,0,0,0,0,0,9,0.0
485,485. Калан из пластилина,2021-08-17,0,0,0,0,0,0,0,11,0.0
486,486. Воздушный шар из пластилина,2021-08-17,0,0,0,0,0,0,0,8,0.0
487,487. Тролль,2021-08-17,0,0,0,0,0,0,0,4,0.0
488,488. Кораблики,2021-08-17,0,0,0,0,0,0,0,5,0.0
489,489. День Сурка,2021-08-17,0,0,0,0,0,0,0,1,0.0
490, ,2021-08-17, , , , , , ,0,23,0.0
491,491. Букет цветов,2021-08-17,0,0,0,0,2,5.0,2,22,0.09090909090909091
492,492. Миска с фруктами,2021-08-17,0,0,0,1,0,4.0,1,6,0.16666666666666666
493,493. Бёрдинг,2021-08-17,0,0,0,0,0,0,0,4,0.0
494,494. Космическое похищение,2021-08-17,0,0,1,0,0,3.0,1,9,0.1111111111111111
495, ,2021-08-17, , , , , , ,5,52,0.09615384615384616
496,496. Лиса,2021-08-17,0,0,0,0,0,0,0,8,0.0
497,497. Белый медведь,2021-08-17,0,0,0,0,1,5.0,1,5,0.2
498,498. Крот,2021-08-17,0,0,0,0,0,0,0,4,0.0
499,499. Котик под дождем,2021-08-17,0,0,0,0,0,0,0,24,0.0
500,500. Ваза с цветами,2021-08-17,0,0,0,0,0,0,1,14,0.07142857142857142
501,501. Горошек,2021-08-17,0,0,0,0,1,5.0,1,48,0.020833333333333332
502, ,2021-08-17, , , , , , ,0,12,0.0
503, ,2021-08-17, , , , , , ,4,34,0.11764705882352941
504,504. Енотик,2021-08-17,0,0,0,0,0,0,0,3,0.0
505,505. Солнышко на радуге,2021-08-17,0,0,0,0,1,5.0,1,6,0.16666666666666666
506,506. Часы,2021-08-17,0,0,0,0,1,5.0,2,4,0.5
507,507. Лисички,2021-08-17,0,0,0,0,0,0,2,14,0.14285714285714285
508,508. Бабушка с котиком,2021-08-17,0,0,0,0,0,0,0,7,0.0
509,509. Клубничка и мандарин,2021-08-17,0,0,0,0,1,5.0,1,34,0.029411764705882353
510,510. Ракета,2021-08-17,0,0,0,0,0,0,0,7,0.0
511,511. Нарвал,2021-08-17,0,0,0,0,1,5.0,1,26,0.038461538461538464
512,512. Трансформер,2021-08-17,0,0,0,0,0,0,1,27,0.037037037037037035
513,513. Мороженое из пластилина,2021-08-17,0,0,0,0,1,5.0,1,58,0.017241379310344827
514,514. Букет цветов,2021-08-17,0,0,0,0,0,0,0,2,0.0
515,515. Единорог-Пегас из пластилина,2021-08-17,0,0,0,0,0,0,1,35,0.02857142857142857
516, ,2021-08-17, , , , , , ,0,2,0.0
517,517. Маска единорога,2021-08-17,1,0,0,0,0,1.0,3,19,0.15789473684210525
518,518. Лисичка с цветочком,2021-08-17,0,0,0,0,0,0,0,5,0.0
519,519. Радужный единорог,2021-08-17,0,0,0,0,0,0,0,9,0.0
520,520. Открытка с тюльпанами,2021-08-17,0,0,0,0,0,0,0,25,0.0
521,521. Котик на комете,2021-08-17,0,0,0,0,2,5.0,2,29,0.06896551724137931
522,522. Улиточка с сердечком,2021-08-17,0,0,0,0,1,5.0,2,102,0.0196078431372549
523,523. Машинка из пластилина,2021-08-17,0,0,0,0,1,5.0,2,52,0.038461538461538464
524,524. Космонавт Тигр,2021-08-17,0,0,0,0,0,0,0,3,0.0
525, ,2021-08-17, , , , , , ,0,3,0.0
526,526. Единорог на Луне,2021-08-17,0,0,0,0,1,5.0,3,28,0.10714285714285714
527,527. Мамочка с букетом,2021-08-17,0,0,0,0,0,0,0,11,0.0
528,528. Мама кошечка,2021-08-17,0,0,0,0,2,5.0,2,29,0.06896551724137931
529,529. Молния МакКуин,2021-08-17,0,0,0,0,1,5.0,3,43,0.06976744186046512
530,530. Пчела,2021-08-17,0,0,0,0,0,0,0,55,0.0
531,531. Прическа из цветов,2021-08-17,0,0,0,0,0,0,0,3,0.0
532,532. Апельсиновый велосипед,2021-08-17,0,0,0,0,0,0,0,1,0.0
533,533. Самосвал,2021-08-17,0,0,0,0,0,0,0,13,0.0
534,534. Птичка с птенчиком,2021-08-17,0,0,0,0,0,0,0,6,0.0
535,535. Зайка в подарке из пластилина,2021-08-17,0,0,0,0,0,0,0,5,0.0
536,536. Лондонский автобус,2021-08-17,0,0,0,0,0,0,0,3,0.0
537,537. Маяк,2021-08-17,0,0,0,0,0,0,0,12,0.0
538,538. Динозаврик из пластилина,2021-08-17,0,0,0,0,0,0,1,10,0.1
